198035||NIFEdipine XR (Oral Pill)|60 mg
198036||NIFEdipine XR (Oral Pill)|90 mg
198037||niMODipine (Oral Pill)|30 mg
198038||Nitroglycerin (Sublingual)|0.3 mg
198039||Nitroglycerin (Sublingual)|0.4 mg
198040||Nitroglycerin (Sublingual)|0.6 mg
198041||Nizatidine (Oral Pill)|300 mg
198042||Norethindrone (Oral Pill)|0.35 mg
198043||Mestranol/Norethindrone (Oral Pill)|0.05-1 mg
198044||Norfloxacin (Oral Pill)|400 mg
198045||Nortriptyline (Oral Pill)|10 mg
198046||Nortriptyline (Oral Pill)|50 mg
198047||Nortriptyline (Oral Pill)|75 mg
198048||Ofloxacin (Oral Pill)|200 mg
198049||Ofloxacin (Oral Pill)|300 mg
198050||Ofloxacin (Oral Pill)|400 mg
198051||Omeprazole (Oral Pill)|20 mg
198052||Ondansetron (Oral Pill)|4 mg
198056||Oxandrolone (Oral Pill)|2.5 mg
198057||Oxazepam (Oral Pill)|10 mg
198059||Oxazepam (Oral Pill)|30 mg
198070||Penicillamine (Oral Pill)|250 mg
198071||Penicillamine (Oral Pill)|250 mg
198075||Perphenazine (Oral Pill)|16 mg
198076||Perphenazine (Oral Pill)|2 mg
198077||Perphenazine (Oral Pill)|4 mg
198078||Perphenazine (Oral Pill)|8 mg
198083||PHENobarbital (Oral Pill)|100 mg
198085||PHENobarbital (Oral Pill)|16 mg
198086||PHENobarbital (Oral Pill)|16.2 mg
198089||PHENobarbital (Oral Pill)|60 mg
198102||Vitamin K 1 (Oral Pill)|5 mg
198103||Pimozide (Oral Pill)|2 mg
198104||Pindolol (Oral Pill)|10 mg
198105||Pindolol (Oral Pill)|5 mg
198107||Piroxicam (Oral Pill)|10 mg
198108||Piroxicam (Oral Pill)|20 mg
198110||Polythiazide (Oral Pill)|1 mg
198111||Polythiazide (Oral Pill)|2 mg
198112||Polythiazide (Oral Pill)|4 mg
198116||Potassium Chloride XR (Oral Pill)|20 meq
198140||Praziquantel (Oral Pill)|600 mg
198141||Prazosin (Oral Pill)|5 mg
198142||prednisoLONE (Oral Pill)|5 mg
198144||predniSONE (Oral Pill)|1 mg
198145||predniSONE (Oral Pill)|10 mg
198146||predniSONE (Oral Pill)|2.5 mg
198148||predniSONE (Oral Pill)|50 mg
198150||Primidone (Oral Pill)|50 mg
198152||Probenecid (Oral Pill)|500 mg
198153||Colchicine/Probenecid (Oral Pill)|0.5-500 mg
198159||Prochlorperazine (Rectal)|25 mg
198165||Propantheline (Oral Pill)|15 mg
198175||Propylthiouracil (Oral Pill)|50 mg
198181||Pyrazinamide (Oral Pill)|500 mg
198182||Pyrimethamine (Oral Pill)|25 mg
198183||Quazepam (Oral Pill)|15 mg
198186||quiNINE (Oral Pill)|325 mg
198188||Ramipril (Oral Pill)|2.5 mg
198189||Ramipril (Oral Pill)|5 mg
198190||Ranitidine (Oral Pill)|150 mg
198191||Ranitidine (Oral Pill)|150 mg
198192||Ranitidine (Oral Pill)|300 mg
198193||Ranitidine (Oral Pill)|300 mg
198196||Reserpine (Oral Pill)|0.1 mg
198197||Reserpine (Oral Pill)|0.25 mg
198198||Polythiazide/Reserpine (Oral Pill)|2-0.25 mg
198200||Rifabutin (Oral Pill)|150 mg
198201||Rifampin (Oral Pill)|150 mg
198202||Rifampin (Oral Pill)|300 mg
198203||Isoniazid/Rifampin (Oral Pill)|150-300 mg
198206||Salsalate (Oral Pill)|750 mg
198207||Scopolamine (Injectable)|0.4 mg/ml
198211||Simvastatin (Oral Pill)|40 mg
198215||Sodium Fluoride (Chewable)|0.55 mg
198219||Sodium Iodide (Injectable)|0.118 mg/ml
198222||Spironolactone (Oral Pill)|100 mg
198223||Spironolactone (Oral Pill)|50 mg
198224||Hydrochlorothiazide/Spironolactone (Oral Pill)|25-25 mg
198225||Hydrochlorothiazide/Spironolactone (Oral Pill)|50-50 mg
198227||Succimer (Oral Pill)|100 mg
198228||sulfADIAZINE (Oral Pill)|500 mg
198232||sulfaSALAzine (Oral Pill)|500 mg
198238||Sulindac (Oral Pill)|150 mg
198239||Sulindac (Oral Pill)|200 mg
198240||Tamoxifen (Oral Pill)|10 mg
198241||Temazepam (Oral Pill)|15 mg
198242||Temazepam (Oral Pill)|30 mg
198243||Temazepam (Oral Pill)|7.5 mg
198245||Terconazole (Vaginal)|80 mg
198248||Tetracaine (Injectable)|10 mg/ml
198250||Tetracycline (Oral Pill)|250 mg
198252||Tetracycline (Oral Pill)|500 mg
198255||Theophylline (Oral Pill)|100 mg
198257||Theophylline XR (Oral Pill)|125 mg
198264||Theophylline XR (Oral Pill)|400 mg
198269||Thioguanine (Oral Pill)|40 mg
198270||Thioridazine (Oral Pill)|100 mg
198274||Thioridazine (Oral Pill)|25 mg
198275||Thioridazine (Oral Pill)|50 mg
198277||Thyroid (USP) (Oral Pill)|130 mg
198278||Thyroid (USP) (Oral Pill)|180 mg
198284||Timolol (Oral Pill)|10 mg
198285||Timolol (Oral Pill)|20 mg
198286||Timolol (Oral Pill)|5 mg
198287||Tiopronin (Oral Pill)|100 mg
198291||TOLAZamide (Oral Pill)|100 mg
198292||TOLAZamide (Oral Pill)|250 mg
198293||TOLAZamide (Oral Pill)|500 mg
198294||TOLBUTamide (Oral Pill)|500 mg
198295||Tolmetin (Oral Pill)|200 mg
198296||Tolmetin (Oral Pill)|400 mg
198297||Tolmetin (Oral Pill)|600 mg
198300||Tretinoin (Topical)|0.10%
198312||Triamterene (Oral Pill)|100 mg
198313||Triamterene (Oral Pill)|50 mg
198314||Hydrochlorothiazide/Triamterene (Oral Pill)|25-50 mg
198316||Hydrochlorothiazide/Triamterene (Oral Pill)|25-37.5 mg
198317||Triazolam (Oral Pill)|0.125 mg
198318||Triazolam (Oral Pill)|0.25 mg
198322||Trifluoperazine (Oral Pill)|1 mg
198323||Trifluoperazine (Oral Pill)|10 mg
198324||Trifluoperazine (Oral Pill)|2 mg
198325||Trifluoperazine (Oral Pill)|5 mg
198330||Trimethadione (Chewable)|150 mg
198332||Trimethoprim (Oral Pill)|100 mg
198334||Sulfamethoxazole/Trimethoprim (Oral Pill)|400-80 mg
198335||Sulfamethoxazole/Trimethoprim (Oral Pill)|800-160 mg
198342||Urea (Topical)|40%
198351||Yohimbine (Oral Pill)|5.4 mg
198352||Zidovudine (Oral Pill)|100 mg
198358||Felbamate (Oral Pill)|400 mg
198359||Felbamate (Oral Pill)|600 mg
198360||Interferon beta-1b (Injectable)|0.3 mg
198363||Prednicarbate (Topical)|0.10%
198365||Prochlorperazine (Oral Pill)|10 mg
198368||PHENobarbital (Injectable)|65 mg/ml
198369||Torsemide (Oral Pill)|10 mg
198370||Torsemide (Oral Pill)|100 mg
198371||Torsemide (Oral Pill)|20 mg
198372||Torsemide (Oral Pill)|5 mg
198373||Calcipotriene (Topical)|0.01%
198377||Tacrolimus (Oral Pill)|1 mg
198378||Tacrolimus (Oral Pill)|5 mg
198379||Tacrolimus (Injectable)|5 mg/ml
198380||Tioconazole (Vaginal)|6.50%
198382||Famciclovir (Oral Pill)|500 mg
198384||Isoniazid/Pyrazinamide/Rifampin (Oral Pill)|50-300-120 mg
198405||Ibuprofen (Oral Pill)|100 mg
198412||Tromethamine (Injectable)|36 mg/ml
198426||cresyl acetate (Otic)|25%
198427||lamoTRIgine (Oral Pill)|100 mg
198428||lamoTRIgine (Oral Pill)|150 mg
198429||lamoTRIgine (Oral Pill)|200 mg
198430||lamoTRIgine (Oral Disintegrating)|25 mg
198434||Acetaminophen (Rectal)|120 mg
198436||Acetaminophen (Oral Pill)|325 mg
198437||Acetaminophen (Rectal)|325 mg
198439||Acetaminophen (Oral Pill)|500 mg
198440||Acetaminophen (Oral Pill)|500 mg
198443||Acetaminophen (Rectal)|650 mg
198444||Acetaminophen (Oral Pill)|650 mg
198445||Acetaminophen (Rectal)|80 mg
198464||Aspirin (Rectal)|300 mg
198466||Aspirin (Oral Pill)|325 mg
198467||Aspirin (Oral Pill)|325 mg
198471||Aspirin (Oral Pill)|500 mg
198473||Aspirin (Rectal)|600 mg
198475||Aspirin (Oral Pill)|650 mg
198479||Aspirin/Caffeine (Oral Pill)|400-32 mg
198480||Aspirin/Caffeine (Oral Pill)|500-32 mg
198485||Bee pollen (Chewable)|1 g
198487||Benzocaine (Oral Lozenge)|10 mg
198488||Benzocaine (Oral Gel)|10%
198494||Benzocaine (Topical)|5%
198496||Benzocaine (Oral Gel)|7.50%
198501||Benzoate/Salicylic Acid (Topical)|6-3%
198503||Benzoyl Peroxide (Topical)|5.50%
198507||Biotin (Oral Pill)|5 mg
198509||Bisacodyl (Rectal)|10 mg
198513||Saccharomyces cerevisiae (Oral Pill)|486 mg
198520||Caffeine (Oral Pill)|200 mg
198527||Calcium Carbonate (Oral Pill)|250 mg
198529||Calcium Carbonate (Oral Pill)|420 mg
198535||Calcium Carbonate (Oral Pill)|1,000 mg
198538||Calcium Citrate (Oral Pill)|950 mg
198542||Calcium Carbonate/Vitamin D (Oral Pill)|500-200 var units
198546||Calcium Gluconate (Oral Pill)|500 mg
198547||Calcium Gluconate (Oral Pill)|650 mg
198553||Calcium lactate (Oral Pill)|650 mg
198555||Capsaicin (Topical)|0.03%
198556||Capsaicin (Topical)|0.03%
198561||levOCARNitine (Oral Pill)|250 mg
198572||Chloroxylenol (Topical)|0.05%
198580||Choline (Oral Pill)|648 mg
198581||Choline (Oral Pill)|650 mg
198584||Coenzyme Q10 (Oral Pill)|10 mg
198586||Coenzyme Q10 (Chewable)|100 mg
198587||Coenzyme Q10 (Chewable)|200 mg
198589||Coenzyme Q10 (Oral Pill)|30 mg
198590||Coenzyme Q10 (Oral Pill)|60 mg
198600||Dibucaine (Topical)|0.50%
198601||Dibucaine (Topical)|1%
198602||dimenhyDRINATE (Oral Pill)|25 mg
198603||dimenhyDRINATE (Oral Pill)|50 mg
198604||Dimethicone (Topical)|1%
198605||Dimethicone (Topical)|2%
198624||Ferrous fumarate (Oral Pill)|325 mg
198630||Ferrous gluconate (Oral Pill)|324 mg
198632||Ferrous gluconate (Oral Pill)|325 mg
1986329||Valbenazine (Oral Pill)|80 mg
1986331|1986329|INGREZZA (Oral Pill)|80 mg
1986354|311040|FIASP (Injectable)|100 unt/ml
1986356|1653202|FIASP (Injectable)|100 unt/ml
1986360||Salicylic Acid (Topical)|28%
1986365|1986360|XALIX (Topical)|28%
1986373||Olive oil/Soybean Oil (Injectable)|160-40 mg/ml
1986378|1986373|CLINOLIPID (Injectable)|160-40 mg/ml
1986381||Olive oil/Soybean Oil (Injectable)|160-40 mg/ml
1986382|1986381|CLINOLIPID (Injectable)|160-40 mg/ml
1986385||Olive oil/Soybean Oil (Injectable)|160-40 mg/ml
1986386|1986385|CLINOLIPID (Injectable)|160-40 mg/ml
1986388||Olive oil/Soybean Oil (Injectable)|160-40 mg/ml
1986389|1986388|CLINOLIPID (Injectable)|160-40 mg/ml
198640||Folic Acid (Oral Pill)|0.4 mg
198641||Folic Acid (Oral Pill)|0.8 mg
1986437||Nitrogen (Inhalant)|99.1 %
1986442||Tisagenlecleucel (Injectable)|250,000,000 cells
1986447|1986442|KYMRIAH (Injectable)|250,000,000 cells
1986791|1359023|AUROVELA FE 1.5/30 28 DAY (Pack)|mixed
1986813||Acalabrutinib (Oral Pill)|100 mg
1986819|1986813|CALQUENCE (Oral Pill)|100 mg
1986825||Varicella zoster virus glycoprotein E (Injectable)|0.1 mg/ml
198683||Glucose (Oral Gel)|6 mg/15ml
1986830|1986825|SHINGRIX (Injectable)|0.1 mg/ml
198687||guaiFENesin (Oral Pill)|100 mg
1986885||Rolapitant (Injectable)|1.8 mg/ml
1986889|1986885|VARUBI (Injectable)|1.8 mg/ml
198693||Hexylresorcinol (Topical)|0.10%
1987013||Vitamin A (Sublingual)|10,000 unt
1987017||Capsaicin/Lidocaine/Trolamine salicylate (Topical)|0.035-4-10%
198706||Hydrocortisone (Topical)|1%
198707||Hydrocortisone (Topical)|0.50%
198708||Hydroquinone (Topical)|1.50%
198711||Inositol (Oral Pill)|324 mg
198712||Inositol (Oral Pill)|500 mg
198713||Inositol (Oral Pill)|650 mg
198725||Lactase (Oral Pill)|250 mg
198735||Lysine (Oral Pill)|500 mg
198740||Magnesium Oxide (Oral Pill)|140 mg
1987402||Axicabtagene ciloleucel (Injectable)|200,000,000 cells
1987407|1987402|YESCARTA (Injectable)|200,000,000 cells
198741||Magnesium Oxide (Oral Pill)|400 mg
198742||Magnesium Salicylate (Oral Pill)|580 mg
198748||Merbromin (Topical)|2%
198750||Methylcellulose (Oral Pill)|500 mg
198751||Methylene blue (Topical)|2%
198752||Methyl salicylate (Topical)|10%
198759||Niacin (Oral Pill)|100 mg
198760||Niacin (Oral Pill)|50 mg
198761||Nonoxynol-9 (Vaginal)|100 mg
198762||Nonoxynol-9 (Vaginal)|1%
1987644||Tretinoin (Topical)|0.06%
1987646|1987644|RETIN-A (Topical)|0.06%
1987647||Lidocaine (Topical)|4%
198765||Nonoxynol-9 (Vaginal)|4%
198767||Pancreatin (Oral Pill)|600 mg
1987732||Bosutinib (Oral Pill)|400 mg
1987734|1987732|BOSULIF (Oral Pill)|400 mg
198776||Phenol (Mucosal)|1.40%
198782||Phenylalanine (Oral Pill)|500 mg
198806||Polysaccharide iron complex (Oral Pill)|150 mg
198818||Povidone-Iodine (Topical)|1%
1988308|830861|TIADYLT XR (Oral Pill)|120 mg
1988311|830845|TIADYLT XR (Oral Pill)|180 mg
1988316|830837|TIADYLT XR (Oral Pill)|240 mg
1988319|830801|TIADYLT XR (Oral Pill)|300 mg
1988324|830795|TIADYLT XR (Oral Pill)|360 mg
1988330|831359|TIADYLT XR (Oral Pill)|420 mg
198836||Rutin (Oral Pill)|50 mg
1988394||Latanoprostene Bunod (Ophthalmic)|0.02%
1988399|1988394|VYZULTA (Ophthalmic)|0.02%
1988416|313423|TOLCYLEN (Topical)|1%
198845||Salicylic Acid (Topical)|5%
198852||Simethicone (Oral Pill)|125 mg
198853||Simethicone (Oral Pill)|125 mg
198857||Simethicone (Oral Liquid)|66.7 mg/ml
1988574||Inulin/Lactobacillus rhamnosus GG (Oral Pill)|200-20,000,000,000 var units
198859||Sodium Bicarbonate (Oral Pill)|325 mg
198861||Sodium Bicarbonate (Oral Pill)|650 mg
198864||Calcium Carbonate/Sodium Fluoride (Oral Pill)|364-8.3 mg
198865||Calcium Carbonate/Sodium Fluoride (Oral Pill)|364-8.3 mg
1988652||Letermovir (Injectable)|20 mg/ml
1988657|1988652|PREVYMIS (Injectable)|20 mg/ml
1988660||Letermovir (Injectable)|20 mg/ml
1988661|1988660|PREVYMIS (Injectable)|20 mg/ml
1988666||Letermovir (Oral Pill)|240 mg
1988671|1988666|PREVYMIS (Oral Pill)|240 mg
1988673||Letermovir (Oral Pill)|480 mg
1988675|1988673|PREVYMIS (Oral Pill)|480 mg
198869||Sulfur (Topical)|10%
198871||Sulfur (Topical)|5%
1988768|1925494|ALUNBRIG (Oral Pill)|90 mg
1988770||Brigatinib (Oral Pill)|180 mg
1988772|1988770|ALUNBRIG (Oral Pill)|180 mg
1988785||Brigatinib (Pack)|mixed
1988786|1988785|ALUNBRIG INITIATION PACK (Pack)|mixed
198880||Trolamine salicylate (Topical)|10%
198882||Tyrosine (Oral Pill)|500 mg
198884||Urea (Topical)|10%
198885||Urea (Topical)|10%
198886||Urea (Topical)|20%
198887||Urea (Topical)|20%
198891||Vitamin B 12 (Sublingual)|2.5 mg
198892||Ascorbic Acid (Oral Pill)|1,500 mg
198893||Ascorbic Acid (Oral Pill)|100 mg
198896||Ascorbic Acid (Oral Pill)|500 mg
198897||Ascorbic Acid (Oral Pill)|1,000 mg
1988974||Pregabalin XR (Oral Pill)|165 mg
1988977||Pregabalin XR (Oral Pill)|330 mg
1988980||Pregabalin XR (Oral Pill)|82.5 mg
198899||Vitamin K (Oral Pill)|0.1 mg
198902||Zinc Gluconate (Oral Pill)|100 mg
198903||Zinc Gluconate (Oral Pill)|15 mg
198906||Zinc Gluconate (Oral Pill)|30 mg
198907||Zinc Gluconate (Oral Pill)|50 mg
1989081||Bosentan (Oral Suspension Tablet)|32 mg
1989085|1989081|TRACLEER (Oral Suspension Tablet)|32 mg
1989104||Benralizumab (Injectable)|30 mg/ml
1989109|1989104|FASENRA (Injectable)|30 mg/ml
198911||Zinc Oxide (Topical)|20%
1989112||EPINEPHrine (Injectable)|1 mg/ml
1989117|1989112|SYMJEPI (Injectable)|1 mg/ml
198915||Zinc Sulfate (Oral Pill)|66 mg
1989202||Psyllium (Oral Wafer)|2,500 mg
198934||Chlorophyllin copper complex (Oral Pill)|100 mg
198936||Magnesium lactate XR (Oral Pill)|84 mg
198946||Vitamin B6 (Oral Pill)|100 mg
198949||Vitamin B6 (Oral Pill)|200 mg
1989491||Capsaicin/Menthol/Methyl salicylate (Topical)|0.025-6-25%
1989500||Dolutegravir/Rilpivirine (Oral Pill)|50-25 mg
1989506|1989500|JULUCA (Oral Pill)|50-25 mg
1989507|1359117|HAILEY 24 FE 28 DAY (Pack)|mixed
198951||Vitamin B6 (Oral Pill)|25 mg
198952||Vitamin B6 (Oral Pill)|250 mg
198953||Vitamin B6 (Oral Pill)|500 mg
198958||CHROMIUM PICOLINATE (Oral Pill)|0.2 mg
198959||MAGNESIUM, CHELATED (Oral Pill)|100 mg
1989799||Emicizumab (Injectable)|30 mg/ml
1989804|1989799|HEMLIBRA (Injectable)|30 mg/ml
1989809||Emicizumab (Injectable)|150 mg/ml
1989811|1989809|HEMLIBRA (Injectable)|150 mg/ml
1989814||Emicizumab (Injectable)|150 mg/ml
1989815|1989814|HEMLIBRA (Injectable)|150 mg/ml
1989816||Emicizumab (Injectable)|150 mg/ml
1989817|1989816|HEMLIBRA (Injectable)|150 mg/ml
1989823||Vestronidase alfa (Injectable)|10 mg/5ml
1989828|1989823|MEPSEVII (Injectable)|10 mg/5ml
1989869||Salicylic Acid (Topical)|8%
1989873|1358763|HAILEY FE 1/20 28 DAY (Pack)|mixed
1989901||Polyethylene Glycol 400/Propylene glycol (Pack)|mixed
1989902|1989901|SYSTANE DAY AND NIGHT PACK (Pack)|mixed
198993||Magnesium Hydroxide/Malic acid (Oral Pill)|50-200 mg
198994||Melatonin (Oral Pill)|2.5 mg
199005||Benzocaine/Chloroxylenol (Topical)|5-0.1%
199006||Benzocaine/Chloroxylenol (Topical)|5-0.6%
199012||Hydrogen Peroxide (Oral Gel)|1.50%
199021||Biotin (Oral Pill)|0.8 mg
199032||Starch (Rectal)|51%
199041||Amcinonide (Topical)|0.10%
199047||Famotidine (Oral Pill)|10 mg
199055||metroNIDAZOLE (Oral Pill)|375 mg
199058||Mycophenolate mofetil (Oral Pill)|250 mg
199071||Benzocaine (Oral Lozenge)|15 mg
199072||Urea (Paste)|50%
1990745|864978|DISKETS (Oral Suspension Tablet)|40 mg
199078||Capsaicin (Topical)|0.25%
199079||Acetaminophen (Oral Pill)|80 mg
199082||Calcium Carbonate (Oral Pill)|750 mg
199083||Ascorbic Acid (Oral Pill)|250 mg
1990857||Factor IX (Injectable)|1 unt
1990862|1990857|REBINYN (Injectable)|1 unt
1990866||Exenatide (Injectable)|2.35 mg/ml
1990869|1990866|BYDUREON (Injectable)|2.35 mg/ml
1990881||Dexchlorpheniramine/Dextromethorphan/Phenylephrine (Oral Liquid)|1-10-5 mg/5ml
199090||Urea (Topical)|30%
199099||Zinc Oxide (Topical)|10%
199105||Lidocaine/Menthol (Topical)|2-1%
199106||Pyrantel (Oral Liquid)|144 mg/ml
199107||Pyrantel (Oral Pill)|180 mg
199108||Ornithine (Oral Pill)|500 mg
199109||Zinc Oxide (Topical)|16%
199115||Rimexolone (Ophthalmic)|1%
199119||Omeprazole (Oral Pill)|10 mg
199123||Bicalutamide (Oral Pill)|50 mg
199126||Tolnaftate (Topical)|1%
199129||Chloroxylenol (Topical)|0.50%
199130||Ethanol (Topical)|65%
1991306||Semaglutide (Injectable)|1.34 mg/ml
1991311|1991306|OZEMPIC (Injectable)|1.34 mg/ml
1991316||Semaglutide (Injectable)|1.34 mg/ml
1991317|1991316|OZEMPIC (Injectable)|1.34 mg/ml
1991328||EPINEPHrine (Injectable)|1 mg/ml
1991329|1991328|AUVI-Q (Injectable)|1 mg/ml
199134||Salicylic Acid (Topical)|0.50%
1991389||Petrolatum (Topical)|97%
1991391|1991389|CLOVERINE (Topical)|97%
1991411|1874132|NOCTIVA (Nasal)|1.66 mcg/spray
1991412||Nivolumab (Injectable)|10 mg/ml
1991413|1991412|OPDIVO (Injectable)|10 mg/ml
1991422|360349|MONISTAT CARE (Topical)|20%
199143||Niacin (Oral Pill)|250 mg
199146||Benzoyl Peroxide (Topical)|6%
199147||lamiVUDine (Oral Pill)|150 mg
199148||lamiVUDine (Oral Liquid)|50 mg/5ml
199149||Acarbose (Oral Pill)|50 mg
199150||Acarbose (Oral Pill)|100 mg
1991509|1994540|CLENPIQ (Oral Liquid)|75-21.9-0.0625 mg/ml
199153||Glutamine (Oral Pill)|500 mg
199156||Coenzyme Q10/Vitamin E (Oral Pill)|30-1 var units
199158||Pamabrom (Oral Pill)|50 mg
199159||Tretinoin (Oral Pill)|10 mg
199161||Salicylic Acid (Topical)|17.60%
199162||Glycerin (Nasal)|3%
199163||Melatonin (Oral Pill)|3 mg
199164||PHENobarbital (Oral Pill)|97.2 mg
199166||Coenzyme Q10 (Oral Pill)|50 mg
199167||PHENobarbital (Oral Pill)|32.4 mg
199168||PHENobarbital (Oral Pill)|64.8 mg
199170||Melatonin/Vitamin B6 (Sublingual)|2.5-0.5 mg
199171||Melatonin/Vitamin B6 (Oral Pill)|3-1 mg
199172||Melatonin/Vitamin B6 (Oral Pill)|5-1 mg
199176||Hydroquinone (Topical)|2%
199178||Ferrous fumarate (Oral Pill)|300 mg
199184||Vitamin B 12 (Sublingual)|5 mg
199192||Famciclovir (Oral Pill)|125 mg
199193||Famciclovir (Oral Pill)|250 mg
1991946|1014678|ALLER-TEC (Oral Pill)|10 mg
199206||Riluzole (Oral Pill)|50 mg
199209||Biotin (Oral Pill)|2.5 mg
199211||Cisatracurium (Injectable)|2 mg/ml
199212||Cisatracurium (Injectable)|10 mg/ml
199213||Salicylic Acid (Topical)|12%
1992169|242120|ADMELOG (Injectable)|100 unt/ml
1992171|1652639|ADMELOG (Injectable)|100 unt/ml
199219||Bromelains (Oral Pill)|500 mg
199223||CHROMIUM, CHELATED (Oral Pill)|0.2 mg
199224||Anastrozole (Oral Pill)|1 mg
1992273||Clobetasol (Topical)|0.05%
1992274|1992273|OLUX (Topical)|0.05%
1992281||Clobetasol (Topical)|0.05%
1992282|1992281|TEMOVATE (Topical)|0.05%
1992299||Timolol (Ophthalmic)|0.50%
1992300|1992299|ISTALOL (Ophthalmic)|0.50%
1992303||Timolol (Ophthalmic)|0.50%
1992304|1992303|TIMOPTIC (Ophthalmic)|0.50%
1992305|1992303|BETIMOL (Ophthalmic)|0.50%
199233||Bran (Chewable)|650 mg
199234||CHROMIUM, CHELATED (Oral Pill)|0.4 mg
199235||Chlorophyll (Oral Pill)|20 mg
199239||Betaine (Oral Pill)|300 mg
199240||Folic Acid/Vitamin B 12 (Oral Pill)|0.4-0.5 mg
1992418|1989202|METAMUCIL (Oral Wafer)|2,500 mg
1992427||Apixaban (Pack)|mixed
1992428|1992427|ELIQUIS 30-DAY STARTER PACK (Pack)|mixed
199243||Tyrosine (Oral Pill)|1,000 mg
199245||Glimepiride (Oral Pill)|1 mg
199246||Glimepiride (Oral Pill)|2 mg
199247||Glimepiride (Oral Pill)|4 mg
199248||Betaine (Oral Pill)|325 mg
199249||Ritonavir (Oral Liquid)|80 mg/ml
1992526|1086720|WAL-DRYL PE (Oral Liquid)|12.5-5 mg/5ml
1992536|1652827|KEDRAB (Injectable)|150 unt/ml
1992538|1652833|KEDRAB (Injectable)|150 unt/ml
1992545||Arsenic trioxide (Injectable)|2 mg/ml
1992547|1992545|TRISENOX (Injectable)|2 mg/ml
1992566||Glycopyrronium (Inhalant)|25 mcg/ml
1992571|1992566|LONHALA (Inhalant)|25 mcg/ml
199258||Oxymetholone (Oral Pill)|50 mg
199260||MANGANESE GLUCONATE (Oral Pill)|50 mg
1992685||Ertugliflozin/metFORMIN (Oral Pill)|2.5-1,000 mg
1992691|1992685|SEGLUROMET (Oral Pill)|2.5-1,000 mg
1992693||Ertugliflozin/metFORMIN (Oral Pill)|2.5-500 mg
1992695|1992693|SEGLUROMET (Oral Pill)|2.5-500 mg
1992698||Ertugliflozin/metFORMIN (Oral Pill)|7.5-1,000 mg
1992700|1992698|SEGLUROMET (Oral Pill)|7.5-1,000 mg
1992701||Ertugliflozin/metFORMIN (Oral Pill)|7.5-500 mg
1992703|1992701|SEGLUROMET (Oral Pill)|7.5-500 mg
199275||LORazepam (Oral Pill)|2.5 mg
199277||Pindolol (Oral Pill)|15 mg
199279||Sulindac (Oral Pill)|100 mg
1992810||Ertugliflozin (Oral Pill)|5 mg
1992816|1992810|STEGLATRO (Oral Pill)|5 mg
1992819||Ertugliflozin (Oral Pill)|15 mg
1992821|1992819|STEGLATRO (Oral Pill)|15 mg
1992826||Ertugliflozin/sitaGLIPtin (Oral Pill)|15-100 mg
199283||Nortriptyline (Oral Pill)|10 mg
1992832|1992826|STEGLUJAN (Oral Pill)|15-100 mg
1992835||Ertugliflozin/sitaGLIPtin (Oral Pill)|5-100 mg
1992837|1992835|STEGLUJAN (Oral Pill)|5-100 mg
1992868||Netarsudil (Ophthalmic)|0.02%
1992873|1992868|RHOPRESSA (Ophthalmic)|0.02%
199292||Arginine (Oral Pill)|500 mg
199296||Calcium Carbonate/Vitamin D (Oral Pill)|600-200 var units
199297||Calcium Gluconate (Oral Pill)|700 mg
199298||Calcium Citrate (Oral Pill)|800 mg
199299||levOCARNitine (Oral Pill)|300 mg
199301||Magnesium Aspartate/Potassium Aspartate (Oral Pill)|40-40 mg
199302||Magnesium Aspartate/Potassium Aspartate (Oral Pill)|90-90 mg
199304||Calcium Citrate (Oral Pill)|1,150 mg
199305||Linseed Oil (Oral Pill)|1,130 mg
1993067|251182|ESKATA (Topical)|40%
1993075|245593|NUPRO (Oral Gel)|2%
1993077||Sodium Fluoride (Oral Gel)|2.59%
1993079|1993077|NUPRO (Oral Gel)|2.59%
199308||Salicylic Acid (Topical)|0.50%
199310||azaTHIOprine (Oral Pill)|25 mg
199314||Dipyridamole (Oral Pill)|100 mg
199315||Etoposide (Oral Pill)|100 mg
199318||Folic Acid (Oral Pill)|5 mg
199319||Haloperidol (Oral Pill)|1.5 mg
1993219||Acetaminophen/Dextromethorphan/DiphenhydrAMINE/guaiFENesin/Phenylephrine (Pack)|mixed
199322||lamoTRIgine (Oral Pill)|50 mg
1993220||Acetaminophen/Dextromethorphan/DiphenhydrAMINE/guaiFENesin/Phenylephrine (Pack)|mixed
1993222||Benznidazole (Oral Pill)|12.5 mg
1993224|1596950|CITANEST FORTE (Injectable)|0.005-40 mg/ml
199324||Lithium Carbonate (Oral Pill)|250 mg
199326||metroNIDAZOLE (Oral Pill)|200 mg
199327||metroNIDAZOLE (Oral Pill)|400 mg
199329||NIFEdipine (Oral Pill)|5 mg
199341||Mephobarbital (Oral Pill)|200 mg
199342||Penicillamine (Oral Pill)|125 mg
199343||prednisoLONE (Oral Pill)|1 mg
199351||Trandolapril (Oral Pill)|2 mg
199352||Trandolapril (Oral Pill)|4 mg
199353||Trandolapril (Oral Pill)|1 mg
199359||Vitamin E (Oral Pill)|100 unt
199362||Cholecalciferol (Oral Pill)|1,000 unt
199364||Vitamin B 12 (Oral Lozenge)|0.1 mg
199365||Vitamin B 12 (Oral Lozenge)|0.5 mg
199367||Quercetin (Oral Pill)|50 mg
199368||Quercetin (Oral Pill)|250 mg
